Bioactivity_ID,Activity_Value,BioAssay_AID,Substance_SID,Compound_CID,refsid,Gene_ID,PMID,Aid_Type,Last_Modified_Date,Has_Dose_Response_Curve,RNAi_BioAssay,Activity,Protein_Accession,Activity_Type,Activity_Qualifier,Bioassay_Data_Source,BioAssay_Name,Compound_Name,Target_Name,Target_Link,ECs,Representative_Protein_Accession,Taxonomy_ID,Cell_ID,Target_Taxonomy_ID,Anatomy_ID,Anatomy,dois,pmcids,pclids,citations
225410190,"",602179,17504222,3665766,"",3417,"",Confirmatory,20120405,1,0,Inactive,ABD77215,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS for Inhibitors of mutant isocitrate dehydrogenase 1 (IDH1): qHTS,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",IDH1 - isocitrate dehydrogenase (NADP(+)) 1 (human),/gene/3417,"",ABD77215,9606,"","","","","","","",""
226187896,"",602244,17504222,3665766,"",10663,"",Screening,20120313,0,0,Inactive,NP_006555,"","",Burnham Center for Chemical Genomics,uHTS identification of CXCR6 Inhibitors in a B-arrestin luminescence assay,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",CXCR6 - C-X-C motif chemokine receptor 6 (human),/gene/10663,"",O00574,9606,"","","","","","","",""
226550133,"",602247,17504222,3665766,"","","",Screening,20120509,0,0,Inactive,"","","",The Scripps Research Institute Molecular Screening Center,Full deck counterscreen for positive allosteric modulators (PAMs) of the human M1 muscarinic receptor (CHRM1): Fluorescence-based cell-based high throughput screening assay to identify nonselective activators and assay artifacts using the parental CHOK1 c,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","","","","","","","","","","","","",""
226984258,"",602252,17504222,3665766,"",57120,"",Screening,20120210,0,0,Inactive,NP_001017408,"","",Broad Institute,Fluorescence Polarization with CAL-PDZ Measured in Biochemical System Using Plate Reader - 2109-02_Inhibitor_SinglePoint_HTS_Activity,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",GOPC - golgi associated PDZ and coiled-coil motif containing (human),/gene/57120,"",Q9HD26,9606,"","","","","","","",""
226984259,"",602252,17504222,3665766,"",1080,"",Screening,20120210,0,0,Inactive,NP_000483,"","",Broad Institute,Fluorescence Polarization with CAL-PDZ Measured in Biochemical System Using Plate Reader - 2109-02_Inhibitor_SinglePoint_HTS_Activity,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",CFTR - CF transmembrane conductance regulator (human),/gene/1080,5.6.1.6,P13569,9606,"","","","","","","",""
227527455,"",602250,17504222,3665766,"","","",Screening,20120509,0,0,Inactive,"","","",The Scripps Research Institute Molecular Screening Center,Full deck counterscreen for antagonists of the human M1 muscarinic receptor (CHRM1): Fluorescence-based cell-based high throughput screening assay to identify nonselective inhibitors and assay artifacts using the parental CHOK1 cell line,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","","","","","","","","","","","","",""
227868761,"",602248,17504222,3665766,"","","",Screening,20120509,0,0,Inactive,"","","",The Scripps Research Institute Molecular Screening Center,Full deck counterscreen for agonists of the human M1 muscarinic receptor (CHRM1): Fluorescence-based cell-based high throughput screening assay to identify nonselective activators and assay artifacts using the parental CHOK1 cell line,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","","","","","","","","","","","","",""
228207126,"",602261,17504222,3665766,"",2194,"",Screening,20120216,0,0,Inactive,NP_004095,"","",Burnham Center for Chemical Genomics,uHTS identification of small molecule inhibitors of  the thioesterase domain of fatty acid synthase via a fluorescence intensity assay,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",FASN - fatty acid synthase (human),/gene/2194,1.1.1.100|1.3.1.39|2.3.1.38|2.3.1.39|2.3.1.41|2.3.1.85|3.1.2.14|4.2.1.59,P49327,9606,"","","","","","","",""
228617663,"",602274,17504222,3665766,"","","",Screening,20120313,0,0,Inactive,"","","",Burnham Center for Chemical Genomics,uHTS luminescent assay for identification of compounds that enhance the survival of human induced pluripotent stem cells when cultured as single cells,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","","","","","","","","","","","","",""
229073564,"",602281,17504222,3665766,"",51099,"",Screening,20120229,0,0,Inactive,NP_057090,"","",The Scripps Research Institute Molecular Screening Center,"Luminescence-based biochemical primary high throughput screening assay to identify inhibitors of the interaction of the lipase co-activator protein, abhydrolase domain containing 5 (ABHD5) with perilipin-5 (MLDP; PLIN5)","2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","ABHD5 - abhydrolase domain containing 5, lysophosphatidic acid acyltransferase (human)",/gene/51099,2.3.1.51,Q8WTS1,9606,"","","","","","","",""
229073565,"",602281,17504222,3665766,"",440503,"",Screening,20120229,0,0,Inactive,NP_001013728,"","",The Scripps Research Institute Molecular Screening Center,"Luminescence-based biochemical primary high throughput screening assay to identify inhibitors of the interaction of the lipase co-activator protein, abhydrolase domain containing 5 (ABHD5) with perilipin-5 (MLDP; PLIN5)","2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",PLIN5 - perilipin 5 (human),/gene/440503,"",Q00G26,9606,"","","","","","","",""
230003315,"",602313,17504222,3665766,"",200316,"",Confirmatory,20120308,1,0,Inactive,NP_660341,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS for Inhibitors of Vif-A3F Interactions: qHTS,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",APOBEC3F - apolipoprotein B mRNA editing enzyme catalytic subunit 3F (human),/gene/200316,3.5.4.38,Q8IUX4,9606,"","","","","","","",""
230476381,"",602310,17504222,3665766,"",60489,"",Confirmatory,20121127,1,0,Inactive,NP_068594,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS for Inhibitors of Vif-A3G Interactions: qHTS,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",APOBEC3G - apolipoprotein B mRNA editing enzyme catalytic subunit 3G (human),/gene/60489,3.5.4.38,Q9HC16,9606,"","","","","","","",""
230976525,"",602332,17504222,3665766,"","","",Confirmatory,20120308,1,0,Inactive,CAQ08732,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS for Inducers of the Endoplasmic Reticulum Stress Response (ERSR) in Human Glioma: qHTS,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa) (human)",/protein/CAQ08732,"",P11021,9606,"","","","","","","",""
232044251,"",602346,17504222,3665766,"",155459,"",Screening,20120309,0,0,Inactive,NP_057851,"","",Broad Institute,Identification of VIF Inhibitors Measured in Cell-Based System Using Imaging - 2108-01_Inhibitor_SinglePoint_HTS_Activity,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",vif - Vif (Human immunodeficiency virus 1),/gene/155459,"",P69723,11676,"","","","","","","",""
233698065,"",602399,17504222,3665766,"","","",Screening,20120620,0,0,Inactive,NP_374707,"","",Burnham Center for Chemical Genomics,uHTS identification of inhibitors of NadD in a Colorimetric assay,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",hypothetical protein SA1422 (Staphylococcus aureus subsp. aureus N315),/protein/NP_374707,"",P65502,158879,"","","","","","","",""
233845974,"",602396,17504222,3665766,"",2494,"",Screening,20120921,0,0,Inactive,NP_003813,"","",The Scripps Research Institute Molecular Screening Center,Luminescence-based cell-based primary high throughput screening assay to identify inverse agonists of the liver receptor homolog-1 (LRH-1; NR5A2),"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",NR5A2 - nuclear receptor subfamily 5 group A member 2 (human),/gene/2494,"",O00482,9606,"","","","","","","",""
234093258,"",602417,17504222,3665766,"",171071,"",Screening,20120320,0,0,Active,NP_598230,"","",Burnham Center for Chemical Genomics,Single concentration confirmation of uHTS hits for Peg3 Promoter Inhibitors via a luciferase reporter assay,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","Ppp1r15a - protein phosphatase 1, regulatory subunit 15A (Norway rat)",/gene/171071,"",Q6IN02,10116,"","","","","","","",""
234274792,"",602429,17504222,3665766,"",7341,"",Screening,20120320,0,0,Inactive,AAC50996,"","",Burnham Center for Chemical Genomics,uHTS identification of SUMO1-mediated protein-protein interactions,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",SUMO1 - small ubiquitin like modifier 1 (human),/gene/7341,"",P63165,9606,"","","","","","","",""
234338128,"",602410,17504222,3665766,"",3777,"",Screening,20120316,0,0,Inactive,AAG29340,"","",Johns Hopkins Ion Channel Center,Primary cell-based screen for identification of compounds that inhibit the two-pore domain potassium channel KCNK3,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",KCNK3 - potassium two pore domain channel subfamily K member 3 (human),/gene/3777,"",O14649,9606,"","","","","","","",""
234901909,"",602438,17504222,3665766,"","","",Screening,20120320,0,0,Inactive,2QQI_A,"","",Burnham Center for Chemical Genomics,uHTS identification of modulators of interaction between CendR and NRP-1 using Fluorescence Polarization assay,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","Chain A, Neuropilin-1 (human)",/protein/2QQI_A,"",2QQI_A,9606,"","","","","","","",""
235185776,"",602440,17504222,3665766,"",123228,"",Screening,20120321,0,0,Inactive,NP_660205,"","",Burnham Center for Chemical Genomics,uHTS Fluorescent Assay Using Nedd8 Protein Substrate for Identification of Inhibitors of Sentrin-Specific Protease 8 (SENP8),"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","SENP8 - SUMO peptidase family member, NEDD8 specific (human)",/gene/123228,3.4.22.-,Q96LD8,9606,"","","","","","","",""
236154522,"",602449,17504222,3665766,"","","",Screening,20120328,0,0,Inactive,"","","",Burnham Center for Chemical Genomics,uHTS identification of small molecule inhibitors of the mitochondrial permeability transition pore via an absorbance assay,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","","","","","","","","","","","","",""
236695462,"",623870,17504222,3665766,"",10460,"",Screening,20120327,0,0,Inactive,NP_006333,"","",Broad Institute,ARNT-TAC3: AlphaScreen HTS to detect disruption of ARNT/TAC3 interactions Measured in Biochemical System Using Plate Reader - 2158-01_Inhibitor_SinglePoint_HTS_Activity,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",TACC3 - transforming acidic coiled-coil containing protein 3 (human),/gene/10460,"",Q9Y6A5,9606,"","","","","","","",""
236695463,"",623870,17504222,3665766,"",405,"",Screening,20120327,0,0,Inactive,AAC03365,"","",Broad Institute,ARNT-TAC3: AlphaScreen HTS to detect disruption of ARNT/TAC3 interactions Measured in Biochemical System Using Plate Reader - 2158-01_Inhibitor_SinglePoint_HTS_Activity,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",ARNT - aryl hydrocarbon receptor nuclear translocator (human),/gene/405,"",AAC03365,9606,"","","","","","","",""
237484762,"",623877,17504222,3665766,"",101772,"",Screening,20120327,0,0,Inactive,NP_848757,"","",Johns Hopkins Ion Channel Center,Primary cell-based high-throughput screening for identification of compounds that activate/potentiate calcium-activated chloride channels (TMEM16A),"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","Ano1 - anoctamin 1, calcium activated chloride channel (house mouse)",/gene/101772,"",Q8BHY3,10090,"","","","","","","",""
238398463,"",624037,17504222,3665766,"",1133,"",Screening,20120509,0,0,Inactive,NP_036257,"","",The Scripps Research Institute Molecular Screening Center,"Fluorescence-based cell-based primary high throughput screening assay to identify agonists of the human cholinergic receptor, muscarinic 5 (CHRM5)","2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",CHRM5 - cholinergic receptor muscarinic 5 (human),/gene/1133,"",P08912,9606,"","","","","","","",""
238460388,"",624038,17504222,3665766,"",1133,"",Screening,20120509,0,0,Inactive,NP_036257,"","",The Scripps Research Institute Molecular Screening Center,"Fluorescence-based cell-based primary high throughput screening assay to identify positive allosteric modulators (PAMs) of the human cholinergic receptor, muscarinic 5 (CHRM5)","2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",CHRM5 - cholinergic receptor muscarinic 5 (human),/gene/1133,"",P08912,9606,"","","","","","","",""
238893691,"",624040,17504222,3665766,"",1133,"",Screening,20120509,0,0,Inactive,NP_036257,"","",The Scripps Research Institute Molecular Screening Center,"Fluorescence-based cell-based primary high throughput screening assay to identify antagonists of the human cholinergic receptor, muscarinic 5 (CHRM5)","2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",CHRM5 - cholinergic receptor muscarinic 5 (human),/gene/1133,"",P08912,9606,"","","","","","","",""
239396123,"",624125,17504222,3665766,"",1132,"",Screening,20130911,0,0,Inactive,NP_000732,"","",The Scripps Research Institute Molecular Screening Center,"Fluorescence-based cell-based primary high throughput screening assay to identify antagonists of the human cholinergic receptor, muscarinic 4 (CHRM4)","2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",CHRM4 - cholinergic receptor muscarinic 4 (human),/gene/1132,"",P08173,9606,"","","","","","","",""
240023953,"",624126,17504222,3665766,"",1132,"",Screening,20120509,0,0,Inactive,NP_000732,"","",The Scripps Research Institute Molecular Screening Center,"Fluorescence-based cell-based primary high throughput screening assay to identify positive allosteric modulators (PAMs) of the human cholinergic receptor, muscarinic 4 (CHRM4)","2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",CHRM4 - cholinergic receptor muscarinic 4 (human),/gene/1132,"",P08173,9606,"","","","","","","",""
240045699,"",624127,17504222,3665766,"",1132,"",Screening,20120509,0,0,Inactive,NP_000732,"","",The Scripps Research Institute Molecular Screening Center,"Fluorescence-based cell-based primary high throughput screening assay to identify agonists of the human cholinergic receptor, muscarinic 4 (CHRM4)","2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",CHRM4 - cholinergic receptor muscarinic 4 (human),/gene/1132,"",P08173,9606,"","","","","","","",""
240990575,"",624170,17504222,3665766,"",2744,"",Confirmatory,20120522,1,0,Inactive,AAH38507,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS for Inhibitors of Glutaminase (GLS),"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",GLS - glutaminase (human),/gene/2744,"",O94925,9606,"","","","","","","",""
241042718,"",624169,17504222,3665766,"",15558,"",Screening,20120522,0,0,Inactive,NP_766400,"","",The Scripps Research Institute Molecular Screening Center,Luminescence-based cell-based primary high throughput screening assay to identify agonists of the mouse 5-hydroxytryptamine (serotonin) receptor 2A (HTR2A),"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",Htr2a - 5-hydroxytryptamine (serotonin) receptor 2A (house mouse),/gene/15558,"",P35363,10090,"","","","","","","",""
241273167,"",624167,17504222,3665766,"",171071,"",Confirmatory,20120522,0,0,Unspecified,NP_598230,"","",Burnham Center for Chemical Genomics,Dose Response confirmation of uHTS small molecule Peg3 Promoter Inhibitor hits in a screening assay,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","Ppp1r15a - protein phosphatase 1, regulatory subunit 15A (Norway rat)",/gene/171071,"",Q6IN02,10116,"","","","","","","",""
241273169,"",624167,17504222,3665766,"","","",Confirmatory,20120522,0,0,Unspecified,"","","",Burnham Center for Chemical Genomics,Dose Response confirmation of uHTS small molecule Peg3 Promoter Inhibitor hits in a screening assay,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","","","","","","","","","","","","",""
241273170,"",624167,17504222,3665766,"","","",Confirmatory,20120522,0,0,Unspecified,"","","",Burnham Center for Chemical Genomics,Dose Response confirmation of uHTS small molecule Peg3 Promoter Inhibitor hits in a screening assay,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","","","","","","","","","","","","",""
241426156,"",624167,17504222,3665766,"",171071,"",Confirmatory,20120522,0,0,Unspecified,NP_598230,"","",Burnham Center for Chemical Genomics,Dose Response confirmation of uHTS small molecule Peg3 Promoter Inhibitor hits in a screening assay,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","Ppp1r15a - protein phosphatase 1, regulatory subunit 15A (Norway rat)",/gene/171071,"",Q6IN02,10116,"","","","","","","",""
241468391,"",624168,17504222,3665766,"",9215,"",Screening,20120522,0,0,Inactive,CAG30396,"","",Burnham Center for Chemical Genomics,uHTS identification of small molecule activators of alpha dystroglycan glycosylation,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",LARGE1 - LARGE xylosyl- and glucuronyltransferase 1 (human),/gene/9215,"",O95461,9606,"","","","","","","",""
242253869,"",624172,17504222,3665766,"",2740,"",Confirmatory,20120522,1,0,Inactive,AAB64013,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS of GLP-1 Receptor Agonists,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",GLP1R - glucagon like peptide 1 receptor (human),/gene/2740,"",AAB64013,9606,"","","","","","","",""
242663189,"",624171,17504222,3665766,"",4780,"",Confirmatory,20120522,1,0,Inactive,AAB32188,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS of Nrf2 Activators,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",NFE2L2 - NFE2 like bZIP transcription factor 2 (human),/gene/4780,"",AAB32188,9606,"","","","","","","",""
243493449,"",624204,17504222,3665766,"","","",Screening,20121011,0,0,Inactive,NP_055369,"","",Burnham Center for Chemical Genomics,"uHTS identification of small molecule inhibitors of the catalytic domain of the SUMO protease, SENP1 in a FRET assay","2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",sentrin-specific protease 1 (human),/protein/NP_055369,"",NP_055369,9606,"","","","","","","",""
243530735,"",624178,17504222,3665766,"",6609,"",Confirmatory,20120523,0,0,Unspecified,AAA58377,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS for Inhibitors of Human Acid Sphingomyelinase Assay: Native Substrate,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",SMPD1 - sphingomyelin phosphodiesterase 1 (human),/gene/6609,"",AAA58377,9606,"","","","","","","",""
244517712,"",624256,17504222,3665766,"",3205,"",Screening,20120618,0,0,Inactive,"","","",NMMLSC,HTS to identify compounds that promote myeloid differentiation with MLPCN compound set,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",HOXA9 - homeobox A9 (human),/gene/3205,"","",9606,"","","","","","","",""
244964584,"",624263,17504222,3665766,"","","",Confirmatory,20120605,1,0,Inactive,AAQ89316,Potency,"",National Center for Advancing Translational Sciences (NCATS),A Quantitative High throughput Screen to Identify Chemical Modulators of PINK1 Expression,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",PINK1 (human),/protein/AAQ89316,"",AAQ89316,9606,"","","","","","","",""
244964585,"",624263,17504222,3665766,"",5071,"",Confirmatory,20120605,1,0,Inactive,BAA25751,Potency,"",National Center for Advancing Translational Sciences (NCATS),A Quantitative High throughput Screen to Identify Chemical Modulators of PINK1 Expression,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",PRKN - parkin RBR E3 ubiquitin protein ligase (human),/gene/5071,"",BAA25751,9606,"","","","","","","",""
245440346,"",624246,17504222,3665766,"",2078,"",Confirmatory,20120601,1,0,Inactive,NP_001230357,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS for Small Molecule Inhibitors of the ERG Ets/DNA interaction,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",ERG - ETS transcription factor ERG (human),/gene/2078,"",P11308,9606,"","","","","","","",""
245615063,"",624287,17504222,3665766,"",2778,"",Confirmatory,20120612,1,0,Inactive,P63092,Potency,"",National Center for Advancing Translational Sciences (NCATS),"qHTS for Agonist of gsp, the Etiologic Mutation Responsible for Fibrous Dysplasia/McCune-Albright Syndrome: qHTS","2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",GNAS - GNAS complex locus (human),/gene/2778,3.6.5.-,P63092,9606,"","","","","","","",""
